county,date,year,Verified Occurances Clean,suicide_flag,suicide_text,suicideAttempt_flag,suicideAttempt_text,homicide_flag,homicideAttempt_flag,escape_flag,escapeAttempt_flag,fire_flag,seriousInj_flag,batt_flag,riot_flag,sexOffense_flag,assaultStaff_flag,assaultDet_flag,fight_flag,restraintsStrict_flag,OCSprayStrict_flag,other_flag,other_text,other_pepperball,other_forcedMed,other_hospital,other_taser,other_prea,sexOffense_OR_prea,other_chair_rough,other_restraint_OR_chair
Cook County,02/22/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,02/06/2022,2022,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Madison County,02/24/2022,2022,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Lake County,02/28/2022,2022,Other (specify): sick person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sick person,,,,,,,,
Cook County,02/08/2022,2022,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Champaign County,02/08/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,02/08/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Hancock County,02/13/2022,2022,Assault on Staff; Escape Attempt,0,,0,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
Cook County,02/08/2022,2022,OC Spray Used; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,
Cook County,02/10/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,02/04/2022,2022,Other (specify): Criminal Dam,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Criminal Dam,,,,,,,,
Cook County,02/04/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/22/2022,2022,Fire,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
McHenry County,02/17/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Madison County,02/09/2022,2022,Other (specify): Rest. Chair; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Rest. Chair,,,,,,,chair,1
Madison County,02/11/2022,2022,Suicide Attempt (method) Hanging,0,,1,Hanging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/09/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,02/09/2022,2022,Fire,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,02/07/2022,2022,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Macon County,02/15/2022,2022,Riot of Rebellion,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Coles County,02/05/2022,2022,Suicide Attempt (method) Hanging,0,,1,Hanging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/09/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/03/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,02/08/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,02/18/2022,2022,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Madison County,02/16/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,02/09/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/10/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Iroquois County,02/11/2022,2022,Sex Offense,0,,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,prea,1,,
Macon County,02/01/2022,2022,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Winnebago County Jail,02/23/2022,2022,Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
Lake County,02/03/2022,2022,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Cook County,02/04/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,02/22/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,02/14/2022,2022,Other (specify): Sick,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick,,,,,,,,
Will County,02/05/2022,2022,Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
Will County,02/11/2022,2022,Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
Cook County,02/17/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Tazewell County,02/12/2022,2022,Escape Attempt,0,,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/09/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Tazewell County,02/02/2022,2022,Fighting among Detainees; Battery; Serious Injury,0,,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,02/10/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
St. Clair County,02/27/2022,2022,Other (specify): Response to Resistance,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Response to Resistance,,,,,,,,
Cook County,02/16/2022,2022,Suicide Attempt (method),0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/04/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,02/15/2022,2022,Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
Madison County,02/12/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
St. Clair County,02/17/2022,2022,Other (specify):,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,
Cook County,02/09/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,02/17/2022,2022,OC Spray Used; Assault on Staff; Battery,0,,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,,,,,,,,
Cook County,02/22/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Sangamon County,02/16/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Sangamon County,02/06/2022,2022,Other (specify): Medical,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medical,,,,,,,,
Knox County,02/03/2022,2022,Other (specify): self harm; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,self harm,,,,,,,,1
Adams County,02/03/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/09/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/08/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/22/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Williamson County,02/23/2022,2022,Restraints Used; Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,1
Cook County,02/11/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
DuPage County,02/03/2022,2022,Other (specify): Use of Force; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Use of Force,,,,,,,,1
Cook County,02/03/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
DeKalb County,02/18/2022,2022,Battery; Fighting among Detainees,0,,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,
DeKalb County,02/18/2022,2022,Battery; Fighting among Detainees,0,,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,
Cook County,02/15/2022,2022,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Wayne County,02/01/2022,2022,Suicide Attempt (method) jumping off bunk,0,,1,jumping off bunk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Cook County,02/17/2022,2022,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Winnebago County Jail,02/04/2022,2022,Fighting among Detainees; OC Spray Used; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,1
Sangamon County,08/16/2019,2019,Other (specify): taser; Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,taser,,,,ECD,,,,1
Clinton County,08/08/2019,2019,Suicide Attempt (method) shoe string,0,,1,shoe string,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Peoria County,08/02/2019,2019,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Madison County,08/18/2019,2019,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Lake County,08/26/2019,2019,Fighting among Detainees; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,
Lake County,08/04/2019,2019,Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,
Kane County,08/12/2019,2019,Other (specify): Hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital,,,hosp,,,,,
Lake County,08/15/2019,2019,Other (specify): Injured Pers,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Injured Pers,,,,,,,,
DuPage County,08/02/2019,2019,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Peoria County,08/11/2019,2019,Other (specify): Suicidal,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Suicidal,,,,,,,,
Will County,08/12/2019,2019,OC Spray Used; Serious Injury,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
Madison County,08/18/2019,2019,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,08/04/2019,2019,Other (specify): Dis. Conduct; OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dis. Conduct,,,,,,,,
Lake County,08/05/2019,2019,OC Spray Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
Lake County,08/21/2019,2019,Suicide Attempt (method) scratching flesh,0,,1,scratching flesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Madison County,08/10/2019,2019,Fighting among Detainees; Battery,0,,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,
Lake County,08/24/2019,2019,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
Lake County,08/24/2019,2019,Other (specify): sick person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sick person,,,,,,,,
Lake County,08/25/2019,2019,Other (specify): sick person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sick person,,,,,,,,
Kane County,08/04/2019,2019,Other (specify): Hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital,,,hosp,,,,,
Winnebago County Jail,08/19/2019,2019,Suicide Attempt (method) hanging,0,,1,hanging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Kane County,08/23/2019,2019,Other (specify): Hospital,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital,,,hosp,,,,,
Macoupin County,08/06/2019,2019,Other (specify): tazer used; Assault on Staff,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,tazer used,,,,ECD,,,,
Lake County,08/22/2019,2019,Fighting among Detainees,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
Sangamon County,08/10/2019,2019,Restraints Used,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,1
Lake County,08/04/2019,2019,Suicide Attempt (method) Banging head,0,,1,Banging head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Lake County,08/14/2019,2019,Other (specify): Sick Person,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sick Person,,,,,,,,
